Size	Type	ID	Path
6824	ANIM	31c456e5-a272-4e4a-a3bb-670097239644	characters/player/donkey_kong/exportdata/Rambi/R_ice_run_break_R_DK.31c456e5-a272-4e4a-a3bb-670097239644.anim
6668	ANIM	0ce639c3-5b51-4f47-b786-a0bd41d71772	characters/player/donkey_kong/exportdata/Rambi/R_ice_runBreak_2_idleFront_R_DK.0ce639c3-5b51-4f47-b786-a0bd41d71772.anim
8432	ANIM	2107fdf1-69af-46ec-b2a0-a14c82529408	characters/player/donkey_kong/exportData/Rambi/R_ice_skid_2_idle_R_DK.2107fdf1-69af-46ec-b2a0-a14c82529408.anim
3956	ANIM	8e61218a-26c6-4cec-acc6-bb75b5364add	characters/player/donkey_kong/exportData/Rambi/R_ice_skid_slide_R_DK.8e61218a-26c6-4cec-acc6-bb75b5364add.anim
11380	ANIM	fecf8f7d-8ca6-45d6-8dda-cc6620aecda4	characters/player/donkey_kong/exportData/Rambi/R_ice_skid_turn_2_idle_R_DK.fecf8f7d-8ca6-45d6-8dda-cc6620aecda4.anim
21652	ANIM	d95f8d84-bf9a-40f4-aca5-a0bd0080a78c	characters/player/donkey_kong/exportData/Rambi/R_ice_skid_turn_L_DK.d95f8d84-bf9a-40f4-aca5-a0bd0080a78c.anim
21580	ANIM	07fd9435-f5dc-4e3f-a658-74541a046363	characters/player/donkey_kong/exportData/Rambi/R_ice_skid_turn_R_DK.07fd9435-f5dc-4e3f-a658-74541a046363.anim
7556	ANIM	3fc4a41a-3a7b-43a8-92b2-8e17a7064bd6	characters/player/donkey_kong/exportData/Rambi/R_ice_turn_L_DK.3fc4a41a-3a7b-43a8-92b2-8e17a7064bd6.anim
7584	ANIM	44935545-7850-4569-9028-985b13d996c4	characters/player/donkey_kong/exportData/Rambi/R_ice_turn_R_DK.44935545-7850-4569-9028-985b13d996c4.anim
16120	ANIM	20c66766-2e53-4f2a-bada-0996ebfabfa6	characters/Player/Donkey_Kong/exportData/Rambi/R_ice_wallSlam_back_R_DK.20c66766-2e53-4f2a-bada-0996ebfabfa6.anim
31416	ANIM	06615c06-4132-465a-81c6-347805e0fb56	characters/player/donkey_kong/exportData/rb_sputter_multi_DK.06615c06-4132-465a-81c6-347805e0fb56.anim
36940	ANIM	06e18251-e088-44b3-98a1-f5fa9fbd21f6	characters/player/donkey_kong/exportData/rb_sputter_out_multi_DK.06e18251-e088-44b3-98a1-f5fa9fbd21f6.anim
1336	ANIM	2854b073-4c96-4c7a-a201-b16a83c7e8a5	characters/Player/donkey_kong/exportData/rb_hit_spark_multi_DK.2854b073-4c96-4c7a-a201-b16a83c7e8a5.anim
1448	ANIM	338bbef4-6c65-401d-ac7c-d0644442204c	characters/Player/donkey_kong/exportData/rb_hit_spark_DK.338bbef4-6c65-401d-ac7c-d0644442204c.anim
15980	ANIM	3453bfcd-3b8f-426a-b036-e64bd12a3afe	characters/player/donkey_kong/exportData/swim_air_refill_DK.3453bfcd-3b8f-426a-b036-e64bd12a3afe.anim
1448	ANIM	edce4ec2-8e8f-4cb9-9cb9-5d4495de5fe5	characters/Player/donkey_kong/exportData/Vine_shielded_hit_spark_DK.edce4ec2-8e8f-4cb9-9cb9-5d4495de5fe5.anim
35392	ANIM	2ed6197b-ab0b-4e11-9858-8b86d335decd	characters/player/donkey_kong/exportdata/sca_cranky_dk.2ed6197b-ab0b-4e11-9858-8b86d335decd.anim
38260	ANIM	75bba760-0a59-4b7f-953e-d72700b15057	characters/player/donkey_kong/exportdata/sca_dixie_dk.75bba760-0a59-4b7f-953e-d72700b15057.anim
1356	ANIM	4e0d555a-baa0-4ad7-b337-40c3a6231590	characters/player/donkey_kong/exportData/rb_hit_spark_shielded_DK.4e0d555a-baa0-4ad7-b337-40c3a6231590.anim
1280	ANIM	0e3bdc6d-6a8c-42c8-ad10-51901527c073	characters/player/donkey_kong/exportData/rb_hit_spark_shielded_multi_DK.0e3bdc6d-6a8c-42c8-ad10-51901527c073.anim
72580	ANIM	7eddd0cc-b77a-47cd-bc6b-ae8f144916ec	characters/Player/Donkey_Kong/exportData/level_intro_timeAttack_DK.7eddd0cc-b77a-47cd-bc6b-ae8f144916ec.anim
30368	ANIM	f6bfed72-40fc-4ae1-b4ec-41d7d0098fa1	characters/player/donkey_kong/exportData/Swim_walk_shortarms_dk.f6bfed72-40fc-4ae1-b4ec-41d7d0098fa1.anim
16908	ANIM	0d17fee5-8b12-4f9a-b360-40d548586d98	characters/player/donkey_kong/exportData/Swim_walk_flip_shortarms_dk.0d17fee5-8b12-4f9a-b360-40d548586d98.anim
3424	ANIM	f59f5109-3a97-4eab-8a80-6e7a8eccdd0d	characters/player/donkey_kong/exportData/B_tire_jump_land_hang1_DK.f59f5109-3a97-4eab-8a80-6e7a8eccdd0d.anim
3940	ANIM	e470b392-a131-4b9b-94d2-e749f6efbdef	characters/player/donkey_kong/exportData/B_tire_jump_land_hang2_DK.e470b392-a131-4b9b-94d2-e749f6efbdef.anim
3604	ANIM	68223e82-231a-43a2-8b1a-07bd42151b2a	characters/player/donkey_kong/exportData/B_tire_jump_land_perch1_DK.68223e82-231a-43a2-8b1a-07bd42151b2a.anim
3596	ANIM	de6f47be-7ba9-4d8d-8aff-4758bbf9e579	characters/player/donkey_kong/exportData/B_tire_jump_land_perch2_DK.de6f47be-7ba9-4d8d-8aff-4758bbf9e579.anim
3448	ANIM	c8e46c6b-21f8-40e9-939c-d0fe362ffd41	characters/player/donkey_kong/exportData/B_tire_jump_prearc_hang1_DK.c8e46c6b-21f8-40e9-939c-d0fe362ffd41.anim
3764	ANIM	3d66b589-ad13-4dc5-9354-6efbd0c4c232	characters/player/donkey_kong/exportData/B_tire_jump_prearc_hang2_DK.3d66b589-ad13-4dc5-9354-6efbd0c4c232.anim
3504	ANIM	044b3a5c-068d-4957-b2ae-4e54adbe8926	characters/player/donkey_kong/exportData/B_tire_jump_prearc_perch1_DK.044b3a5c-068d-4957-b2ae-4e54adbe8926.anim
3904	ANIM	755546ec-69d3-4bdf-83ba-e31b9d0dddad	characters/player/donkey_kong/exportData/B_tire_jump_prearc_perch2_DK.755546ec-69d3-4bdf-83ba-e31b9d0dddad.anim
16064	ANIM	ad6f1bab-fd29-4174-b374-9e235aa4038e	characters/player/donkey_kong/exportData/Swim_outof_jet_boost_2_walk_dk.ad6f1bab-fd29-4174-b374-9e235aa4038e.anim
17564	ANIM	e9f006e3-8289-4cdc-8fa6-aa4294e6298f	characters/player/donkey_kong/exportData/Swim_outof_jet_boost_down_2_walk_dk.e9f006e3-8289-4cdc-8fa6-aa4294e6298f.anim
16812	ANIM	a0526254-686f-4639-b1ec-4c5ed16bae6f	characters/player/donkey_kong/exportData/Swim_outof_jet_boost_up_2_walk_dk.a0526254-686f-4639-b1ec-4c5ed16bae6f.anim
1488	ANIM	7904602a-8adf-4843-b943-1b4dd678f608	characters/player/donkey_kong/exportData/r_kong_snatcher_dk.7904602a-8adf-4843-b943-1b4dd678f608.anim
1488	ANIM	af041e9f-9a07-48c4-9ee2-eb5d50573498	characters/player/donkey_kong/exportData/r_kong_snatcher_root_facing_dk.af041e9f-9a07-48c4-9ee2-eb5d50573498.anim
30208	ANIM	dd03e5c2-64b0-4f2e-84aa-215fe43cec2c	characters/player/donkey_kong/exportData/Swim_death_dk.dd03e5c2-64b0-4f2e-84aa-215fe43cec2c.anim
1688	ANIM	92d21840-850b-40fc-aa95-12f2670d1852	characters/player/donkey_kong/exportData/B_capsule_machine_pose_DK.92d21840-850b-40fc-aa95-12f2670d1852.anim
8980	ANIM	d6c3f099-fd0f-48ee-a395-94c5c4719609	characters/player/donkey_kong/exportData/Swim_into_jet_boost_down_flip_dk.d6c3f099-fd0f-48ee-a395-94c5c4719609.anim
8856	ANIM	12ecd756-f252-4419-80f6-14878f41fb02	characters/player/donkey_kong/exportData/Swim_into_jet_boost_flip_dk.12ecd756-f252-4419-80f6-14878f41fb02.anim
9000	ANIM	450ab432-24ce-4fd3-b761-3c856eb47e11	characters/player/donkey_kong/exportData/Swim_into_jet_boost_up_flip_dk.450ab432-24ce-4fd3-b761-3c856eb47e11.anim
864	ANIM	de39d2f5-f570-4f83-8fe0-263f61764765	characters/player/donkey_kong/exportData/map_barrel_inside_DK.de39d2f5-f570-4f83-8fe0-263f61764765.anim
1408	ANIM	5bf9a045-cbbd-4cc4-9022-20fdbbf75081	characters/player/donkey_kong/exportData/map_barrel_peek_dk.5bf9a045-cbbd-4cc4-9022-20fdbbf75081.anim
16236	ANIM	14946c1b-4358-4bb6-86ef-574661ddf093	characters/player/donkey_kong/exportData/Swim_outof_jet_boost_down_extreme_2_walk_dk.14946c1b-4358-4bb6-86ef-574661ddf093.anim
16656	ANIM	a22f0756-cf0e-4d65-8abb-8e9f8a827444	characters/player/donkey_kong/exportData/Swim_outof_jet_boost_up_extreme_2_walk_dk.a22f0756-cf0e-4d65-8abb-8e9f8a827444.anim
8108	ANIM	8ba7f3f7-67e8-4a34-b7d4-b8f2dbf0316c	characters/player/donkey_kong/exportData/map_roll_2_run_DK.8ba7f3f7-67e8-4a34-b7d4-b8f2dbf0316c.anim
2192	ANIM	5f6a4e7c-69ce-4ffc-92fb-c111511bbddb	characters/player/donkey_kong/exportData/map_roll_DK.5f6a4e7c-69ce-4ffc-92fb-c111511bbddb.anim
3452	ANIM	f5afbe74-4b5f-4c01-a623-f6300354657d	characters/player/donkey_kong/exportData/BG_tire_jump_land_hang1_DK.f5afbe74-4b5f-4c01-a623-f6300354657d.anim
3840	ANIM	b1cd0ec4-6b9e-4303-9762-dd9eea7b856d	characters/player/donkey_kong/exportData/BG_tire_jump_land_hang2_DK.b1cd0ec4-6b9e-4303-9762-dd9eea7b856d.anim
3648	ANIM	e0d4e311-d7f5-4109-b399-5332bb8d1468	characters/player/donkey_kong/exportData/BG_tire_jump_land_perch1_DK.e0d4e311-d7f5-4109-b399-5332bb8d1468.anim
3640	ANIM	31d97112-2e4b-480c-90e2-f7cb0e3da896	characters/player/donkey_kong/exportData/BG_tire_jump_land_perch2_DK.31d97112-2e4b-480c-90e2-f7cb0e3da896.anim
3164	ANIM	7d05d7ea-6cd1-48bb-afdd-aac0c8d89d71	characters/player/donkey_kong/exportData/BG_tire_jump_prearc_hang1_DK.7d05d7ea-6cd1-48bb-afdd-aac0c8d89d71.anim
3288	ANIM	f4ef1b1d-5673-44e9-b4d8-736a243aed11	characters/player/donkey_kong/exportData/BG_tire_jump_prearc_hang2_DK.f4ef1b1d-5673-44e9-b4d8-736a243aed11.anim
3388	ANIM	0a1a33bb-cde0-42a2-b06c-bcd9c7dd2bae	characters/player/donkey_kong/exportData/BG_tire_jump_prearc_perch1_DK.0a1a33bb-cde0-42a2-b06c-bcd9c7dd2bae.anim
3556	ANIM	46576957-cc72-44a5-9c65-8a628f3dc6f2	characters/player/donkey_kong/exportData/BG_tire_jump_prearc_perch2_DK.46576957-cc72-44a5-9c65-8a628f3dc6f2.anim
1168	ANIM	87a6649f-498b-4120-88c7-de41874079de	characters/player/donkey_kong/exportdata/diorama/diorama_w01_mangrove_DK.87a6649f-498b-4120-88c7-de41874079de.anim
6132	ANIM	f14f0ddf-d3ec-4259-ade4-9578df2c8db9	characters/player/donkey_kong/exportData/map_burn_out_DK.f14f0ddf-d3ec-4259-ade4-9578df2c8db9.anim
4552	ANIM	234fd3e6-dfcb-4b86-80bb-967e33861533	characters/player/donkey_kong/exportData/map_burn_out_start_1a_DK.234fd3e6-dfcb-4b86-80bb-967e33861533.anim
5288	ANIM	91909566-09ba-4b5d-a102-7a0720dd7df8	characters/player/donkey_kong/exportData/map_burn_out_start_2a_DK.91909566-09ba-4b5d-a102-7a0720dd7df8.anim
35452	ANIM	481b66f9-77f0-4ade-94f4-a1ac09102606	characters/player/donkey_kong/exportdata/map_idle_DK.481b66f9-77f0-4ade-94f4-a1ac09102606.anim
16220	ANIM	1c3993a4-99f9-4a49-b9f4-02956dd7515e	characters/player/donkey_kong/exportData/map_jump_DK.1c3993a4-99f9-4a49-b9f4-02956dd7515e.anim
3120	ANIM	0d6b034e-f937-430e-b953-b785040e7606	characters/player/donkey_kong/exportData/map_jump_into_DK.0d6b034e-f937-430e-b953-b785040e7606.anim
7248	ANIM	e4f73bbf-826a-479a-9a82-e2c999656846	characters/player/donkey_kong/exportData/map_jump_landing_2_run_DK.e4f73bbf-826a-479a-9a82-e2c999656846.anim
8628	ANIM	2790e59e-79a5-48af-87c9-4038da6b95d9	characters/player/donkey_kong/exportData/map_jump_landing_DK.2790e59e-79a5-48af-87c9-4038da6b95d9.anim
29876	ANIM	9f581775-122b-484a-a74d-f7a4e36eab32	characters/player/donkey_kong/exportData/map_jump_launch_DK.9f581775-122b-484a-a74d-f7a4e36eab32.anim
8564	ANIM	454ae353-0189-4752-858f-5f858528e613	characters/player/donkey_kong/exportData/map_run_2_roll_DK.454ae353-0189-4752-858f-5f858528e613.anim
13960	ANIM	93310e23-5d97-4c24-93f1-e6c94cea4901	characters/player/donkey_kong/exportdata/map_run_DK.93310e23-5d97-4c24-93f1-e6c94cea4901.anim
31596	ANIM	c12987ef-942b-484a-9dfb-9094ba473f63	characters/player/donkey_kong/exportData/map_skid_turn_DK.c12987ef-942b-484a-9dfb-9094ba473f63.anim
31536	ANIM	f2b87777-23e7-483b-8832-6e7d81cbe7fe	characters/player/donkey_kong/exportData/map_skid_turn_L_DK.f2b87777-23e7-483b-8832-6e7d81cbe7fe.anim
12108	ANIM	861b59f2-05e2-406e-85d5-6c2131117987	characters/player/donkey_kong/exportData/map_Turn_DK.861b59f2-05e2-406e-85d5-6c2131117987.anim
12056	ANIM	85508e1b-5774-44e1-8d6c-1b893696105d	characters/player/donkey_kong/exportData/map_Turn_L_DK.85508e1b-5774-44e1-8d6c-1b893696105d.anim
37140	ANIM	02961781-3056-4a98-b1c8-6d90c7648f4e	characters/player/donkey_kong/exportData/EOL_Trophy_DK.02961781-3056-4a98-b1c8-6d90c7648f4e.anim
5644	ANIM	8fe47d40-45b7-4c6c-98c3-2dc43882c592	characters/player/donkey_kong/exportData/map_burn_out_2_idle_1_DK.8fe47d40-45b7-4c6c-98c3-2dc43882c592.anim
8784	ANIM	e88ac09d-03eb-4da6-9e3b-810464bfb28e	characters/player/donkey_kong/exportData/map_burn_out_2_idle_2_DK.e88ac09d-03eb-4da6-9e3b-810464bfb28e.anim
4312	ANIM	b36579f7-2865-4daf-b6eb-75622a204022	characters/player/donkey_kong/exportData/map_roll_2_skid_DK.b36579f7-2865-4daf-b6eb-75622a204022.anim
8972	ANIM	d680f4b0-0b36-4692-b610-1ea091bc5d50	characters/player/donkey_kong/exportData/map_skid_2_idle_R_DK.d680f4b0-0b36-4692-b610-1ea091bc5d50.anim
4688	ANIM	9b768831-d50d-4fd8-a420-ebee8a0709ef	characters/player/donkey_kong/exportData/map_skid_slide_R_DK.9b768831-d50d-4fd8-a420-ebee8a0709ef.anim
11272	ANIM	421faea0-7d85-42c5-80d0-3d3110d85caf	characters/player/donkey_kong/exportData/map_skid_turn_2_idle_R_DK.421faea0-7d85-42c5-80d0-3d3110d85caf.anim
15556	ANIM	68f76b2c-a7d1-4734-bf68-42ee30d2b477	characters/player/donkey_kong/exportData/BG_throw_Bkg_DK.68f76b2c-a7d1-4734-bf68-42ee30d2b477.anim
15580	ANIM	b08837c1-fb07-4030-95c4-73e92ec82940	characters/player/donkey_kong/exportData/BG_throw_jump_Bkg_DK.b08837c1-fb07-4030-95c4-73e92ec82940.anim
13468	ANIM	164b6717-45a7-4a34-b2fd-60a1492730dc	characters/player/donkey_kong/exportData/BG_throw_run_Bkg_DK.164b6717-45a7-4a34-b2fd-60a1492730dc.anim
16256	ANIM	5816f9a9-c275-40c2-9fc8-df5daff8fb4d	characters/player/donkey_kong/exportdata/BG_throw_hang1_Bkg_DK.5816f9a9-c275-40c2-9fc8-df5daff8fb4d.anim
16336	ANIM	bbf012fc-8590-4329-a09b-6af71174d64b	characters/player/donkey_kong/exportdata/BG_throw_hang2_Bkg_DK.bbf012fc-8590-4329-a09b-6af71174d64b.anim
16200	ANIM	dc925472-34e8-4a94-8eb1-18f4474161c9	characters/player/donkey_kong/exportdata/BG_throw_perch1_Bkg_DK.dc925472-34e8-4a94-8eb1-18f4474161c9.anim
15976	ANIM	6d759e01-95ac-4de2-82de-338961381e90	characters/player/donkey_kong/exportdata/BG_throw_perch2_Bkg_DK.6d759e01-95ac-4de2-82de-338961381e90.anim
10912	ANIM	47cd1987-78e8-45bc-b45e-6ddb14feaaac	characters/player/donkey_kong/exportData/BG_SD_barrelThrow_Bkg_DK.47cd1987-78e8-45bc-b45e-6ddb14feaaac.anim
13004	ANIM	2dea7f9a-6cc1-4eaa-8f83-f9e184e6ab3d	characters/player/donkey_kong/exportData/map_Barrel_outof_shotDown_dk.2dea7f9a-6cc1-4eaa-8f83-f9e184e6ab3d.anim
1800	ANIM	ff6cf4ac-6400-4a89-93c6-5c18c6e0f1ef	characters/player/donkey_kong/exportData/map_Barrel_shot2_C_dk.ff6cf4ac-6400-4a89-93c6-5c18c6e0f1ef.anim
25108	ANIM	63582cc0-e8fc-4d76-9a71-c992ffffae1f	characters/player/donkey_kong/exportData/map_fidget_DK.63582cc0-e8fc-4d76-9a71-c992ffffae1f.anim
16744	ANIM	596ebed1-090b-4cf8-b5cc-2138450c315c	characters/player/donkey_kong/exportData/map_jog_DK.596ebed1-090b-4cf8-b5cc-2138450c315c.anim
11404	ANIM	2b2ee42b-b8f2-41d6-adfb-3576e4d25f7c	characters/player/donkey_kong/exportData/map_jog_fast_DK.2b2ee42b-b8f2-41d6-adfb-3576e4d25f7c.anim
15580	ANIM	8587d3d9-c500-4a1c-95bc-d8661ed9a99c	characters/player/donkey_kong/exportdata/map_walk_DK.8587d3d9-c500-4a1c-95bc-d8661ed9a99c.anim
21712	ANIM	34c6e5eb-89c3-48e0-9714-680c11afad10	characters/player/donkey_kong/exportData/Swim_jet_boost_flip_dk.34c6e5eb-89c3-48e0-9714-680c11afad10.anim
21288	ANIM	29cba275-a6e9-470c-b1a0-c3c7c54b67d8	characters/player/donkey_kong/exportData/Swim_jet_boost_flip_down_dk.29cba275-a6e9-470c-b1a0-c3c7c54b67d8.anim
21456	ANIM	fd896168-d469-4320-bb9d-5f37ed9816ff	characters/player/donkey_kong/exportData/Swim_jet_boost_flip_up_dk.fd896168-d469-4320-bb9d-5f37ed9816ff.anim
1324	ANIM	af78c40d-7115-4403-8d0f-16922cf651e2	characters/player/donkey_kong/exportdata/diorama/diorama_W06_frozen_DK.af78c40d-7115-4403-8d0f-16922cf651e2.anim
1928	ANIM	e24a15a7-6b04-40e0-b0b3-97b6a19ecd00	characters/Player/donkey_kong/exportData/diorama/Diorama_w02_savannah_DK.e24a15a7-6b04-40e0-b0b3-97b6a19ecd00.anim
1120	ANIM	bfe4b8fd-2917-4323-b8ef-a4d8cc99861b	characters/Player/donkey_kong/exportData/diorama/Diorama_l05_Juice_DK.bfe4b8fd-2917-4323-b8ef-a4d8cc99861b.anim
2172	ANIM	3871e76f-9b9c-4a8f-83b5-cea7e60b1ff7	characters/player/donkey_kong/exportData/diorama/diorama_l03Alps_DK.3871e76f-9b9c-4a8f-83b5-cea7e60b1ff7.anim
1904	ANIM	c957ad77-9fda-4cde-a24d-d8bf97387559	characters/player/donkey_kong/exportData/diorama/diorama_l04Ocean_DK.c957ad77-9fda-4cde-a24d-d8bf97387559.anim
6448	ANIM	0209b7dc-8c95-4897-9e42-00bb2d5a2671	characters/player/donkey_kong/exportdata/Bonus_Room_Puzzle_DK.0209b7dc-8c95-4897-9e42-00bb2d5a2671.anim
6804	ANIM	c3cf1eba-4f92-41ae-9e9d-15b37528657e	characters/player/donkey_kong/exportData/f_flutter_2_vine_close_DK.c3cf1eba-4f92-41ae-9e9d-15b37528657e.anim
7052	ANIM	c41de0f3-f8eb-4265-bd15-5093b848608b	characters/player/donkey_kong/exportData/f_flutter_2_vine_DK.c41de0f3-f8eb-4265-bd15-5093b848608b.anim
9532	ANIM	8ed96a08-7fb6-49aa-9d59-e0efeb1a3837	characters/player/donkey_kong/exportData/f_vine_airloop_close_DK.8ed96a08-7fb6-49aa-9d59-e0efeb1a3837.anim
9928	ANIM	6bd94226-36ec-4617-ba51-7002e4d1ca96	characters/player/donkey_kong/exportData/f_vine_airloop_DK.6bd94226-36ec-4617-ba51-7002e4d1ca96.anim
9112	ANIM	95483628-256b-4046-b699-1f48ede887ba	characters/player/donkey_kong/exportData/f_flutter_2_dive_DK.95483628-256b-4046-b699-1f48ede887ba.anim
13412	ANIM	9f426c4e-8556-44c8-8222-be4d14fabbeb	characters/player/donkey_kong/exportdata/BG_f_turn_l_to_r_dk.9f426c4e-8556-44c8-8222-be4d14fabbeb.anim
13456	ANIM	44f9eb54-bbb1-459b-a67c-db0d89fb2fa2	characters/player/donkey_kong/exportdata/BG_f_turn_r_to_l_dk.44f9eb54-bbb1-459b-a67c-db0d89fb2fa2.anim
7068	ANIM	e5987057-d428-4a0f-a7e1-7d15c3daedd9	characters/player/donkey_kong/exportData/map_Turn_90_L_DK.e5987057-d428-4a0f-a7e1-7d15c3daedd9.anim
11104	ANIM	e098526f-0e26-44ff-ba95-9d2e703a5daf	characters/player/donkey_kong/exportData/map_Turn_90_DK.e098526f-0e26-44ff-ba95-9d2e703a5daf.anim
12332	ANIM	bd008cd0-da03-49e3-b3de-b5f07e363da1	characters/player/donkey_kong/exportData/map_Turn_keep_pose_DK.bd008cd0-da03-49e3-b3de-b5f07e363da1.anim
7752	ANIM	12316d30-57ab-4036-acba-d8889c0bed7e	characters/player/donkey_kong/exportData/map_Turn_L_keep_pose_DK.12316d30-57ab-4036-acba-d8889c0bed7e.anim
5036	ANIM	7ef40e70-5daa-4c3b-99d7-4b4a6b50b2d6	characters/player/donkey_kong/exportData/map_barrel_peek_out_dk.7ef40e70-5daa-4c3b-99d7-4b4a6b50b2d6.anim
13084	ANIM	970e3f83-7424-4e01-8fdc-0df221768dd9	characters/player/donkey_kong/exportData/map_Turn_a_DK.970e3f83-7424-4e01-8fdc-0df221768dd9.anim
13396	ANIM	16479aef-11dd-471b-8421-1763f5397da0	characters/player/donkey_kong/exportData/map_Turn_keep_pose_a_DK.16479aef-11dd-471b-8421-1763f5397da0.anim
1660	ANIM	94fb4f09-f794-449a-be3c-138a3cc2ee25	characters/player/donkey_kong/exportData/MC_hit_spark_protected_DK.94fb4f09-f794-449a-be3c-138a3cc2ee25.anim
7816	ANIM	0f23a767-0a0b-40cc-80c1-4fcc03598551	characters/player/donkey_kong/exportData/rb_middle_c_dismount_DK.0f23a767-0a0b-40cc-80c1-4fcc03598551.anim
3759	MTRL	2b7287e4-befe-4053-ab94-15bcc989d5ca	Materials/SURF/SURF_0xCDFC72CB.2b7287e4-befe-4053-ab94-15bcc989d5ca.cmat
11121	TXTR	6f72aab4-4f15-4b49-a1b0-e9d103bdefc9	characters/Player/donkey_kong/effects/Material_FX/Ocean/textures/Sand_01_01.6f72aab4-4f15-4b49-a1b0-e9d103bdefc9.ctex
513	CMDL	9c49f56c-2437-4201-999a-74c05829354e	characters/Player/donkey_kong/effects/models/DK_Effects_Models/exportData/Sand_Plane_Mod_01.9c49f56c-2437-4201-999a-74c05829354e.cmdl
2502	GENP	5d019451-edf8-4d41-8474-012398597c0f	characters/Player/donkey_kong/effects/Material_FX/Ocean/Rolling_Sand_Ocean_01_01.5d019451-edf8-4d41-8474-012398597c0f.gpsys
164	TXTR	7e874966-08b2-45ca-95fc-2223ba10d7d3	Experiments/john/DefaultTextures/DefaultWhite.7e874966-08b2-45ca-95fc-2223ba10d7d3.ctex
72969	MTRL	3d1678c4-b974-4fba-8843-341aecc418e9	Materials/PHNG/PHNG_0xFFE9743E.3d1678c4-b974-4fba-8843-341aecc418e9.cmat
31009	TXTR	4c07b76b-21e0-4f3f-bd31-db9f072fed33	worlds/w05_juice/sourceimages/Tree_SpikyFruit_LeafClusterNoAlpha_01_D.4c07b76b-21e0-4f3f-bd31-db9f072fed33.ctex
1769	CMDL	20591acb-06c9-48a0-8302-29d1cada6c8d	characters/Player/donkey_kong/effects/models/DK_Effects_Models/exportData/Juice_Canopy_Leaf_01.20591acb-06c9-48a0-8302-29d1cada6c8d.cmdl
2611	GENP	c77e9925-07cc-4248-8494-01b1fe19b419	characters/Player/donkey_kong/effects/Material_FX/Juice/Canopy/Skid_Turn_Leaves_Juice_Canopy_01_01.c77e9925-07cc-4248-8494-01b1fe19b419.gpsys
2078	TXTR	81378a9f-29eb-41cb-b603-135d5daa6597	Characters/Player/Donkey_Kong/effects/textures/Arrowhead_01_01.81378a9f-29eb-41cb-b603-135d5daa6597.ctex
570	GENP	40e0e3e4-baa4-4e5c-8fcf-0349652464e4	Characters/Player/Donkey_Kong/effects/Sync_Teleport_FX/arrow_tip_01_01.40e0e3e4-baa4-4e5c-8fcf-0349652464e4.gpsys
27351	TXTR	76f88553-ed26-4c48-9efe-09b6d955b86e	characters/Player/donkey_kong/effects/textures/Air_Refill_Ring_01_01.76f88553-ed26-4c48-9efe-09b6d955b86e.ctex
1357	GENP	1b039b9e-8fab-4090-bb99-038b6eb3e165	characters/Player/donkey_kong/effects/Water_FX/Air_Refill_Ring_01_02.1b039b9e-8fab-4090-bb99-038b6eb3e165.gpsys
19165	TXTR	ecadb8ad-745f-4b55-a06f-b4fba194b714	characters/Player/donkey_kong/effects/Water_FX/Rising_Bubble_01_01_Work/Rising_Bubble_01_01.ecadb8ad-745f-4b55-a06f-b4fba194b714.ctexArray
2257	GENP	c6de2417-a4d9-4e13-ac4c-03e813bd9fa8	characters/Player/donkey_kong/effects/Water_FX/DK_Underwater_Death_Trailing_Anim_Bubbles_02_01.c6de2417-a4d9-4e13-ac4c-03e813bd9fa8.gpsys
17568	CSMP	7b5b5fe7-b48a-4620-b0d6-341e3442b280	audio/Players/DK/Footsteps/diddy_slide_water_lp.7b5b5fe7-b48a-4620-b0d6-341e3442b280.csmp
38288	CSMP	4621f0e3-9fb3-4875-8d2c-4d8b2d6053bf	audio/Players/DK/Pound/amb_x_rumble_lp_00.4621f0e3-9fb3-4875-8d2c-4d8b2d6053bf.csmp
483	CAUD	e5558c45-c092-4672-bacc-0429f93c7a9d	audio/Players/DK/Footsteps/DK_Roll_Wet.e5558c45-c092-4672-bacc-0429f93c7a9d.caud
20800	CSMP	0f02a77c-4054-44b0-9988-0df33e50c160	audio/Players/DK/Movement/Korakk_FootRear_1a.0f02a77c-4054-44b0-9988-0df33e50c160.csmp
17880	CSMP	1719d840-04b9-4fa2-9a8e-c39c43f323c5	audio/Players/DK/Movement/Korakk_FootRear_1.1719d840-04b9-4fa2-9a8e-c39c43f323c5.csmp
457	CAUD	a332a4a3-e524-41e2-8122-0439545dc0b2	audio/Players/DK/Movement/DK_Fidget_DS_Sit.a332a4a3-e524-41e2-8122-0439545dc0b2.caud
2311	GENP	51a40174-4f3a-4d85-be01-a5133f0c7323	characters/Player/donkey_kong/effects/Water_FX/Surface_Swimming_Bubbles_Anim_01_01.51a40174-4f3a-4d85-be01-a5133f0c7323.gpsys
15815	TXTR	871ba1e3-6b41-436b-af08-334e86487200	characters/Player/donkey_kong/effects/textures/Microbubble_Cloud_01_01.871ba1e3-6b41-436b-af08-334e86487200.ctex
1780	GENP	010a0ddd-0d1b-4cb0-bdfd-ddc4f34d3ee2	characters/Player/donkey_kong/effects/Water_FX/Surface_Swimming_Microbubble_Trail_01_01.010a0ddd-0d1b-4cb0-bdfd-ddc4f34d3ee2.gpsys
646	GENP	98e1928d-94b2-478e-85e2-0526dbf5644e	characters/Player/donkey_kong/effects/Water_FX/Surface_Swimming_FX_Shell_01_Below.98e1928d-94b2-478e-85e2-0526dbf5644e.gpsys
